company_id,company_name
6716,GREEN BRICK PARTNERS INC
6717,"ONE ON ONE MORTGAGE LOANS, INC"
6718,SCOTT’S JEWELRY & PAWN INC.
6719,"ALPINE FINANCIAL SOLUTIONS, INC."
6720,HOUSE OF FINANCE CORP.
6721,SPRINGBOARD CDFI
6722,"CHAMBLESS, MATH, CARR, P.C."
6723,"DOBERMAN CREDIT & COLLECTION CONSULTANTS, LLC"
6724,"CASTLE ROCK MORTGAGE, LLC"
6725,"RATE PLUS, INC."
6726,"LINK REVENUE RESOURCES, LLC"
6727,ZEIDMAN’S JEWELRY & LOAN OF MICHIGAN
6728,HERNANDEZ R E SERVICES
6729,REAL ESTATE SOLUTIONS
6730,POSITION ONE GROUP
6731,"ANDREWS LAW FIRM, PLLC"
6732,"ICORE LENDING, INC."
6733,"BAYFIELD FINANCIAL, LLC"
6734,"FENDELMAN & ASSOCIATES, LLC"
6735,THE SATTERWHITE LAW FIRM PC
6736,AMERICAN NORTHWEST RECOVERY SOLUTIONS INC
6737,CASH MAX LLC
6738,SCOTT-ROBERTS AND ASSOCIATES LLC
6739,"ALCO CAPITAL GROUP, LLC"
6740,ESCROW OF THE WEST
6741,"EAGLE CREEK MORTGAGE, LLC"
6742,"C & S ASSOCIATES, INC. DBA NCS CREDIT"
6743,CREDIT STAR FUNDING
6744,BOICH LAW OFFICES
6745,LAKELAND RECOVERY SOLUTIONS
6746,CBC HOLDINGS LLC
6747,STONE HAVEN CAPITAL
6748,AAA COMPANY LOANS AND TAX SERVICE
6749,"IDEAL LENDING SOLUTIONS, INC."
6750,"LOFSTROM LAW FIRM, LLC"
6751,ACTIVO CORP
6752,"ORIGEN CAPITAL INVESTMENTS II, LLC"
6753,CENTRAL KENTUCKY COLLECTIONS
6754,CREDIT MOUNT
6755,MOTORMAX FINANCIAL SERVICES INC.
6756,MORTGAGE NETWORK SOLUTIONS LLC
6757,"METROPOLITAN TITLE, LLC"
6758,LOCAL FINANCE LLC
6759,METRO ISLAND MORTGAGE INC.
6760,LAW OFFICE OF R. GARY SHAPLEY
6761,"SHENANDOAH LEGAL GROUP, P.C."
6762,"PORTVIEW BILLING SERVICES, LLC"
6763,"LATHAM, WAGNER, STEELE & LEHMAN, P.C."
6764,"MEDICAL DELINQUENCY MANAGEMENT, INC"
6765,"AAA CAPITAL INVESTMENT, INC."
6766,"EAZZY CONSULTING GROUP, INC"
6767,"LEVASSEUR DYER & ASSOCIATES, PC"
6768,"GREGG & GREGG, P.C."
6769,"S.S. SAMPLINER & CO., INC."
6770,"COMMONWEALTH AUTO CREDIT, LLC"
6771,"LAELIA, LLC"
6772,MIDWEST RECOVERY LTD
6773,"MICIUL & ASSOCIATES, LLC"
6774,CAPITAL SERVICING GROUP
6775,MALACKO LAW OFFICE
6776,"STAT FINANCIAL, INC."
6777,"LIPSKY & ASSOCIATES, INC"
6778,"EQUITY 4 U, INC."
6779,"BLUEYIELD, INC."
6780,APPALACHIAN LENDING CORPORATION
6781,CHERYL A. WARZYNSKI PLLC
6782,"FORSYTHE FINANCE, LLC"
6783,COOPERATIVA DE AHORRO Y CREDITO BARRANQUITAS
6784,ELMVIEW MANAGEMENT SERVICES
6785,A1 LENDING TEAM LLC
6786,"LAND TITLE GUARANTEE COMPANY, A COLORADO CORPORATION"
6787,THE EASTBROOKE GROUP LLC
6788,"LAWYERS TITLE OF CINCINNATI, INC."
6789,"SCOUT MORTGAGE, INC."
6790,LAW OFFICES OF MICHAEL K. SIPES
6791,CHESAPEAKES SERVICES
6792,NOVATION INHERITANCE LLC
6793,"FORTUNE TITLE AGENCY, INC."
6794,BARTON BENSON JONES PLLC
6795,"VSTAR FINANCIAL, LLC"
6796,CHAMPLIN & ASSOCIATES PLLC
6797,PREMIER LENDING AND REAL ESTATE
6798,TAG FINANCIAL SERVICES INC.
6799,FIVE STAR MORTGAGE
6800,KEES TO SUCCESS
6801,"ALPHA TITLE, LLC"
6802,TFLC TRUST
6803,"FIRST LIBERTY FINANCIAL MORTGAGE, A DIVISION OF EVANSVILLE TEACHERS FEDERAL CREDIT UNION"
6804,MORTGAGE VINTAGE INC.
6805,AEROSTAR FINANCE INC.
6806,"THE CKB FIRM, P.C."
6807,"HUFFMAN, HUNT & KLYM, LLC"
6808,POOLE MAHONEY PC
6809,MARQUEE MORTGAGE
6810,THE MORTGAGE EXPERTS LLC
6811,"CALL A FRIEND FINANCIAL SERVICES, LLC"
6812,FIRST STUDENT SERVICES
6813,"HAWS, INC. D/B/A LOAN HOUSE"
6814,"INVICTA MORTGAGE GROUP, INC."
6815,"BARBER, KAPER, STAMM, MCWATTERS, WHITLOCK & MALONEY, LLP"
6816,"EVERETT ASSOCIATION OF CREDIT MEN, INC."
6817,"HEBREW FREE LOAN SOCIETY, INC."
6818,"VANZ, LLC"
6819,"CORE MORTGAGE SERVICES, LLC"
6820,CHANGED INC.
6821,GLASSEN RHEAD MCLEAN CAMPBELL & SCHUMAKER P.L.C.
6822,1ST FLORIDA LENDING CORP
6823,"TRUSTED RATE, INC."
6824,CAPITAL LENDING CORP.
6825,"MORTGAGE UNLIMITED, LLC"
6826,EAGLE PHILLIPS LLC
6827,MDG USA INC.
6828,"AMERICAN HERITAGE LENDING, LLC"
6829,"LYONS LAW OFFICE, LLC"
6830,"WORLD WIDE PAY DAY ADVANCE, INC"
6831,"THE LAW OFFICES OF RICHARD W. KRIEG, LLC"
6832,"US BEST CREDIT SOLUTIONS, INC."
6833,AMERICAN FEDERAL MORTGAGE CORPORATION
6834,LT17 SERVICES LLC
6835,FLORIDA EQUITY CAPITAL
6836,"MEZU, INC"
6837,DONNA A DANIELS LAW OFFICES PC
6838,KEYS AUTO FINANCE INC
6839,IVAN BROWN
6840,CARPUTTY INC.
6841,ELITECASHWIRE.COM INC
6842,MSV RECOVERY LLC
6843,"CURTIN LAW FIRM, P.C."
6844,"FAIRFIELD SERVICES M, LLC"
6845,"1ST CAPITAL MORTGAGE, LLC"
6846,"TRIO FINANCIAL TECHNOLOGIES, INC. DBA FINCH"
6847,ERSHOWSKY VERSTANDIG PLLC
6848,YES AUTO CREDIT
6849,"CAPITAL ASSESSMENT SERVICE COMPANY, INC."
6850,"LIBERTY MORTGAGE LENDING, INC."
6851,"CIANFRONE, NIKOLOFF, GRANT, & GREENBERG, P.A."
6852,"FAIRWAY HOLDINGS, LLC"
6853,WILSON BREIT
6854,"CLA CO, INC."
6855,SIGNATURE MORTGAGE CORPORATION
6856,"BESTITLE AGENCY, INC."
6857,"PARKSTONE MORTGAGE, LLC"
6858,ALMA FINANCIAL ASSISTANCE CORP.
6859,"LAUNCH FINANCIAL GROUP, LLC"
6860,DARCARS AUTOMOTIVE  (MARIAM INC.)
6861,EBURCH CONSULTING INC
6862,"NOAM J. COHEN, PA"
6863,KINGS MORTGAGE SERVICES INCORPORATED
6864,"NORTHPOINT MORTGAGE, INC."
6865,"PREMIER MORTGAGE, LLC"
6866,"TRANSFERMATE, INC."
6867,"XPRESS CASH MANAGEMENT, LLC"
6868,"CBM ACCOUNTS SERVICE, INC."
6869,DEPENDABLE CREDIT CORP
6870,"MARTIN & SEIBERT, L.C."
6871,HOMESTEAD TITLE ABSTRACT AGENCY INC.
6872,"HOME APPROVALS DIRECT, INC."
6873,TITLE MIDWEST INC
6874,"NATIONAL SCREENING BUREAU, LLC"
6875,UNIVERSAL COMMERCIAL CAPITAL. INC
6876,NORTHEAST RESOLUTIONS INC
6877,"LAKELAND BANCORP, INC."
6878,"PROFESSIONAL MITIGATION SERVICES, INC"
6879,GVC MORTGAGE
6880,"BENCHMARK CAPITAL MANAGEMENT, LLC"
6881,INFINITY HOME LENDING
6882,CALVIN DEAN HOMOLKA II
6883,EAST COAST CAPITAL CORP
6884,"THE RAYMONDPAUL GROUP, LLC"
6885,SUISSE BANCORP
6886,1ST PORTFOLIO HOLDING CORPORATION
6887,FAST TRACK SERVICING
6888,CAR CASH OF LAWRENCEVILLE LLC
6889,AMERICAN FAMILY FUNDING GROUP INC.
6890,NORTHWEST TITLE COMPANY
6891,"FORTUNE FINANCIAL, INC."
6892,"GLOBAL AMERICAN TITLE AGENCY, INC."
6893,"ATLAS MEDICAL COLLECTION, INC."
6894,"ADVANCE TITLE AND LOANS, LLC"
6895,"QUALITY TITLE, INC."
6896,"INVESTMENT MANAGEMENT COMPANY, LLC"
6897,"CODY BARDEN DANIELS & PALO, INC. DBA THE COMMERCIAL AGENCY"
6898,VENTURE AUTO FINANCE
6899,PRIM AND MENDHEIM
6900,CREDIT CONNECTION LLC
6901,"SUCCESS MORTGAGE, LLC"
6902,"GIBSON MORTGAGE, INC."
6903,THE LOAN TREE CORP
6904,AIDEN & BODLEY  ENTERPRISE
6905,DCB FINANCIAL LLC
6906,SEBRITE FINANCIAL CORPORATION
6907,DOCUSERVICE
6908,ALEGRIA AUTO SALES
6909,RESOCORE ASSET MANAGEMENT
6910,"EMERALD SCORE, LLC"
6911,EXECUTIVE TITLE COMPANY
6912,CAPITAL INTERNATIONAL FINANCIAL INC.
6913,"WEST BAY RECOVERY, INC."
6914,"LPI-IV, LLC DBA AMERICAN FORECLOSURE PREVENTION"
6915,"ANDOVER AUTO SALES, INC. D.B.A. BROADWAY AUTO MALL"
6916,NEVADA MORTGAGE
6917,PRIDE LENDING LLC
6918,"HOMETOWN LENDING PARTNERS, LLC"
6919,"CAYETANO DEVELOPMENT, LLC"
6920,CREDIT POWER LLC
6921,"GLICK MANAGEMENT, LLC"
6922,SANDS RECOVERY GROUP
6923,FUNDFLARE LLC
6924,"EISENBERG, GOLD & AGRAWAL, P.C."
6925,"CONTINENTAL TITLE HOLDING CO., INC."
6926,MID ATLANTIC AUTO FINANCE
6927,NEWMAN & LICKSTEIN
6928,SCW ACQUISITIONS LLC DBA TRUSTARG
6929,HOLIDAY FINANCE CORPORATION
6930,MCCALLIN LAW OFFICES
6931,AVANTA RECOVERY SERVICES
6932,"US ASSETS, LLC"
6933,APPLEWOOD FUNDING CORPORATION
6934,"THE LAW OFFICE OF MICHAEL A. PRIDDLE, LLC"
6935,LANDMARK MORTGAGE LLC
6936,"F C TUCKER COMPANY, INC"
6937,LENDING BASE INC.
6938,1ST PREFERENCE MORTGAGE CORP
6939,FINANCIAL RECOVERY GROUP
6940,"NATIONAL RECOVERY ASSOCIATION, LLC."
6941,"AMERICAN MORTGAGE SERVICES,  INC"
6942,PRIORITY FINANCIAL NETWORK
6943,SETTLE IT INC.
6944,"AFM FINANCIAL SERVICES, LLC"
6945,"LAW OFFICES OF NATHAN LOLLIS, LLC"
6946,"APEX RECOVERY SERVICES, LLC"
6947,"PAYZEN, INC."
6948,"IREVERSE HOME LOANS, CORPORATION"
6949,"SELFI, INC."
6950,"SANDIA RESOLUTION COMPANY, LLC"
6951,PAULA G KAPLAN ESQ
6952,TRINITY CAPITAL ADVISORS LLC
6953,"PAYFINITI, LLC"
6954,"SEGAN, MASON & MASON, P.C."
6955,"SECURITY NATIONAL TITLE AND ESCROW, LLC"
6956,LEVERAGE LENDING GROUP LLC
6957,"SUBURBAN MORTGAGE, INC."
6958,"SCHILLER & ADAM, P.A."
6959,"DOSS GROUP, INC."
6960,RESPONSIVE MORTGAGE CORPORATION
6961,STUDENT DEBT CONSOLIDATING
6962,VISION HOLDINGS
6963,"ALAVI LAW, PLLC"
6964,WERTJES ATKISSION LAW PS
6965,ISLA REPOSSESIONS & COLLECTION INC
6966,"COSTELLO SURY & ROONEY, P.C."
6967,"GLOBE LOAN COMPANY OF MOULTRIE, GEORGIA, INC"
6968,"MEMBERS MORTGAGE COMPANY, INC."
6969,"RICHARD J. KNAPP & ASSOCIATES, P.C."
6970,"ISANTHES, LLC"
6971,HAWAII MORTGAGE EXPERTS
6972,SCHEER LAW GROUP LLP
6973,"US CLAIMS LITIGATION FUNDING, LLC"
6974,"SPECTRUM FUNDING GROUP, LLC"
6975,"SUMMIT MORTGAGE GROUP, LLC"
6976,"AK BELL, INC."
6977,"LOGICOLL, LLC"
6978,LAW OFFICE OF ANTHONY C. ONWUANIBE
6979,ELSEA FINANCIAL SERVICES INC.
6980,ECN PLATINUM LLC
6981,"AMKO LENDING, LLC"
6982,"ROBERT P. TOMASSO MORTGAGE COMPANY, INC"
6983,"MIDSTATE FINANCE COMPANY, INC."
6984,BAKER RECOVERY SERVICES
6985,HARRIS LAW GROUP
6986,"CARS-N-CREDIT FINANCE, INC."
6987,PEOPLES UNITED BANK
6988,SOUTHEASTERN MORTGAGE CORPORATION
6989,TITLE ON DEMAND OF NJ INC.
6990,"LAW OFFICES OF PAUL L. MARKS, P.L.L.C"
6991,"PETTITT & KIMBALL, PLLC"
6992,TURKE & STRAUSS LLP
6993,AMERICAN CREDIT
6994,"EVANS, SIMPSON AND ASSOCIATES, INC."
6995,"THE LAW OFFICE OF ALAN PRITCHARD, PLLC"
6996,JFK FINANCIAL INC.
6997,"TRITIUM CARD SERVICES, INC., NAPLES, FL BRANCH"
6998,"PINGYO, INC."
6999,COTTMAN CHECK CASHING L.P.
7000,ALKAN MORTGAGE CORPORATION
7001,"CASTLE RESTORATIONS, INC."
7002,VANTAGE POINT GROUP
7003,EBLEN FREED PC
7004,LONE STAR CREDIT CO. INC
7005,UNITED MUTUAL FUNDING CORP
7006,MERCHANTS ACQUISITION GROUP LLC
7007,"TPI ASSET MANAGEMENT, LLC"
7008,BAYVIEW INVESTMENT GROUP LLC
7009,DEARDEN'S
7010,"PROVISOR, INC."
7011,SAUL JABLON ATTORNEY AT LAW
7012,INTEGRITY GROUP INC
7013,LEADING MORTGAGE SOLUTIONS
7014,LAW OFFICE OF RALPH L. SIMS
7015,"CORNERSTONE LEGAL GROUP, LLC"
7016,COOPERATIVA DE AHORRO Y CREDITO ROOSEVELT ROADS
7017,BOSTON PORTFOLIO ADVISORS
7018,"AMERICAN HERITAGE CAPITAL, LP"
7019,"ONYX LENDING, LLC"
7020,"MID-AMERICAN FINANCIAL GROUP, INC"
7021,SIBCY CLINE MORTGAGE SERVICE
7022,"1ST CHOICE LOANS, LLC."
7023,THE BORROWING CLUB
7024,"URS SOLUTIONS, LLC"
7025,LEGAL RECOVERY SPECIALISTS LLC
7026,"PACIFIC COAST LEGAL SERVICES, INC."
7027,GREAT LAKES HIGHER EDUCATION CORPORATION
7028,"MEYER & KERSCHNER, LTD."
7029,CLASS AMC INTERMEDIATE
7030,PINNACLE CAPITAL FUNDING CORPORATION
7031,360 MORTGAGE INC.
7032,"CBCS, INC."
7033,"HUDDLESTON AND MOORE, INC."
7034,"WORLD CREDIT RECOVERY, LLC"
7035,WAGESTREAM
7036,RK CHEVROLET SUBARU
7037,KOP COLLECTION SERVICES LLC
7038,"ALTERNATIVE REVENUE SYSTEMS, INC"
7039,BAILEY & GALYEN
7040,"STATEWIDE HOME MORTGAGE, INC"
7041,REVELA INC
7042,FTA FINANCIAL LLC
7043,NEIGHBORHOOD ECONOMIC DEVELOPMENT CORPORATION (NEDCO)
7044,TOTAL DEBT ASSISTANCE GROUP
7045,EMPIRE MORTGAGE (NV)
7046,"GERARD SERVICES, INC."
7047,"F&M MORTGAGE GROUP, LLC"
7048,"MM COOPERATION, LTD CO"
7049,"VERTICAL CAPITAL ASSET MANAGEMENT, LLC"
7050,HOME MORTGAGE FINANCE CORP
7051,A-1 PAYDAY LOANS AND TITLE LOAN REFERRAL INC.
7052,"ROSEN LEGAL, LLC"
7053,GUARANTY SOLUTIONS LLC
7054,"GREENEVILLE COLLECTION SERVICE, INC."
7055,WINDERMERE MORTGAGE SERVICES SERIES LLC
7056,"SHAZAM, INC./IOWA TRANSFER SYSTEM, INC. (ITS)"
7057,"W. M. BEVCO, INC."
7058,"ZIMMERMAN & ZIMMERMAN, P.A."
7059,"EXECUTIVE LENDING GROUP, LLC"
7060,"ADVANCE TITLE & ABSTRACT, INC."
7061,CHAOS HOME LOANS LLC
7062,KNA GLOBAL ENTERPRISES INC
7063,"HYLAN ASSET MANAGEMENT, LLC"
7064,9 DOTS LENDING LLC
7065,"STRONGBOX HOME LOANS, LLC"
7066,"DAVIS, PICKREN, SEYDEL & SNEED, LLP"
7067,ALPHA MORTGAGE CORPORATION
7068,"WESTERN COLLECTIONS, INC"
7069,CREDIT CARD MANAGEMENT SERVICES INC
7070,"MYTHE HUFF & MURPHY, PC"
7071,JACKSON AUTOMOTIVE RESOURCES
7072,NATIONAL FORECLOSURE RESCUE CENTER
7073,"MCPHAIL SANCHEZ, LLC"
7074,"ACC MANAGEMENT, INC."
7075,LAW OFFICE OF MARSHA D. HOLZHAUER P.C.
7076,WILSON LAW. LLC
7077,WATERCRESS FINANCIAL GROUP LLC
7078,"IJLFINANCIAL, INC."
7079,"SUMMERFIELD MORTGAGE, LLC"
7080,FAITH FINANCIAL LLC
7081,"STARKES LAW FIRM, L.L.C."
7082,"ACCREDITED LAND TRANSFER COL, INC."
7083,ALLIED NATIONAL INC
7084,AUDUBON LIBERTY & ASSOCIATES
7085,"BCAF, INC"
7086,"MUNDT LAW GROUP, LLC"
7087,"RETAIL RECOVERY SERVICE N. J., INC."
7088,JB MOTORS LLC
7089,MERCHANTS BANCORP
7090,JMBM INVESTMENTS AND LRAR INVESTMENTS
7091,"CONSUMER DEFENSE GROUP, LLC"
7092,"OLD VIRGINIA MORTGAGE, INC"
7093,RIPPLE LABS INC.
7094,OMNI INVESTMENTS INC.
7095,VAN PATTEN MORTGAGE GROUP
7096,NOBLE HOME LOANS INC
7097,WOLFE JONES WOLFE HANCOCK DANIEL & SOUTH LLC
7098,"PHOENIX MANAGEMENT SOLUTIONS, L.L.C."
7099,"HUNT LEIBERT JACOBSON, P.C."
7100,NAVIGANT CYMETRIX HEALTHCARE
7101,HARR IMPORTS INC
7102,WEISS SPICER CASH PLLC
7103,"TUNNELL & RAYSOR, P.A."
7104,"RICHARD T. SMITH, PC DBA SMITH CAVIN & CORBIN, LLC"
7105,HOUSING & FINANCIAL EDUCATOR
7106,"EQUITY HOME LENDERS, INC"
7107,INTERACTIVE MORTGAGE
7108,"LIMESTONE TITLE AND ESCROW, LLC"
7109,LAW OFFICE OF STEVEN D. SILVERSTEIN
7110,"HOMEKEY LENDING, LLC"
7111,MORTGAGE CORPORATION OF THE SOUTH
7112,24/7 MORTGAGE CORPORATION
7113,"CORNERSTONE MORTGAGE, LLC"
7114,"PRIME MORTGAGE LENDING, INC"
7115,"BUCKINGHAM, DOOLITTLE & BURROUGHS, LLC"
7116,TIME AUTO GROUP
7117,AMERICAN UNITED MORTGAGE CORPORATION
7118,"SMB ENTERPRISES, LLC"
7119,"VALUE RECOVERY HOLDING, LLC"
7120,"KEOWEE AUTO SALES, INC."
7121,"FOOTHILLS MORTGAGE GROUP, LLC"
7122,"FRIEDMAN LAW ASSOCIATES, PC"
7123,GREG KING DBA KARMA CONSULTING
7124,HOMEPROMISE CORPORATION
7125,"SNAPFI, INC."
7126,"CNC MORTGAGE, LLC"
7127,MOTHER LODE HOLDING COMPANY
7128,"THE DAY LAW FIRM, LLC."
7129,"O'KELLEY & SOROHAN, ATTORNEYS AT LAW, LLC"
7130,FOWLER BELL PLLC
7131,THETENN INC.
7132,BYDCASH LLC
7133,"ALL AREA ABSTRACT, LLC"
7134,NORTH AMERICAN FINANCIAL CORP
7135,"THE LAW FIRM OF RYAN E. CALEF AND ASSOCIATES, LLC"
7136,DEVGRU FINANCIAL LLC
7137,HALPIN SLAGH PC
7138,4 RE SERVICES LLC
7139,"RAPIDO CREDIT REPAIR, INC."
7140,"ASWAD & INGRAHAM, LLP"
7141,"COASTLINE CAPITAL FUND MANAGEMENT, LLC"
7142,"ALLTRAN FINANCIAL, LP"
7143,"U.S. IMPACT, INC."
7144,ASSOCIATION COLLECTION SERVICES LLC
7145,"LOEBSACK & BROWNLEE, PLLC"
7146,CIMMARON ESCROW INC.
7147,"STUDENT LOAN FREEDOM, LLC"
7148,RED TREE MORTGAGE LLC
7149,"MORTGAGE PROFESSIONALS, INC."
7150,ORANGE COUNTY HOUSING FINANCE AUTHORITY
7151,"TLD ENTERPRISES, INC"
7152,THINKWALLET LOANS
7153,"CAPITAL M LENDING, LLC"
7154,"AMERICAN RECEIVABLES AGENCY, LLC"
7155,JULEM CAPITAL CORP
7156,"LAW OFFICES OF ERIK GRAEFF, PC"
7157,PHILADELPHIA MORTGAGE ADVISORS
7158,"MR. MORTGAGE, LLC"
7159,OMNI MORTGAGE CORP.
7160,TEXAS PROFESSIONAL MORTGAGE LLC
7161,"FELT & LUKES, LLC"
7162,KEEPING CAPITAL LLC
7163,"CAPITALPLUS MORTGAGE & UNDERWRITING SERVICES, INC"
7164,FIRST US CAPITAL LLC
7165,RNO PARTNERS LIMITED
7166,"ABA RECOVERY SERVICE, INC."
7167,DIRECTORS FINANCIAL GROUP
7168,NORTH PRIME LENDING INC
7169,"LEIB SOLUTIONS, LLC"
7170,LATIN AMERICAN FINANCIAL
7171,1 STOP PAYDAY LOAN SERVICES LLC
7172,"MCM HOLDINGS, INC."
7173,"CHOWDER, INC."
7174,IOWA MORTGAGE SOLUTIONS INC
7175,"BATON ROUGE FINANCIAL SERVICES, L.L.C."
7176,MORNINGSIDE FUNDING LLC
7177,"STRATEGIC FUNDING, INC."
7178,BASIL LEASE CORP.
7179,DSJ SERVICE CORPORATION
7180,"LAW OFFICE OF CYNTHIA HITT KENT, LLC"
7181,"STEPS HOME LOANS, LLC"
7182,"DIGITAL ACCESS, LLC"
7183,BLACK MANN & GRAHAM LLP
7184,"CENTRAL CAPITAL ARBITRATION FIRM, LLC"
7185,PELICAN CREDIT CO
7186,VENANZI LAW OFFICE
7187,POST OAK TITLE
7188,"RH PORTFOLIO I, LLC"
7189,QUALIFIED HOME SOLUTIONS LLC
7190,"THE LAW OFFICE OF PATRICK V. FOLTZ, P.C."
7191,"MESCE ASSOCIATES, INC."
7192,"TRUSTLINE MORTGAGE, INC."
7193,THE SINGER LAW GROUP
7194,TIEMPO FINANCE COMPANY INC
7195,RADIUS FINANCIAL GROUP INC.
7196,"AFFILIATED COLLECTION SERVICE OF FLORIDA, INC"
7197,FRANK & ISRAEL LTD.
7198,"BLACKBURN LAW OFFICE, LLC"
7199,MBO HOLDINGS CORP.
7200,ELITE RECREATIONAL FINANCE
7201,AUTO ACCEPTANCE FINANCE LLC
7202,"EQUIHOME MORTGAGE, LLC"
7203,"CULLIMORE & COLEMAN, PLC"
7204,"JONES LAW GROUP, LLC"
7205,"ROSS MORGAN & ASSOCIATES, LLC"
7206,CITIZEN MORTGAGE LLC
7207,FORT PAYNE FINANCE CO. INC.
7208,"THREE B FINANCIAL, LLC"
7209,CHEXTOP OF AMERICA INC.
7210,"AMERICA'S MONEYLINE, INC."
7211,"DENNIS P LEE P.C., L.L.O."
7212,"NORTH AMERICAN SERVICE COMPANY, INC."
7213,LEXINGTON LAW FIRM
7214,"NORTH COLONY LAW GROUP, PC"
7215,NATIONAL LOAN REVIEW CONSULTANTS CORPORATION
7216,"REFERENCE SERVICES, INC."
7217,"STOREHOUSE MORTGAGE, LLC"
7218,CORNERSTONE LENDING GROUP INC.
7219,CREDIT MANAGEMENT SYSTEMS
7220,"DOXO, INC."
7221,"NATIONAL CASH LENDERS, LLC"
7222,COMMUNITY MORTGAGE CORPORATION
7223,"GL HOLDINGS, LLC"
7224,"SOUTHEAST AUTO FINANCIAL SERVICES, LLC"
7225,ADVANCE LOAN SERVICE
7226,KEYHOLE FINANCIAL SERVICES
7227,STERLING MORTGAGE SERVICES
7228,"JZ MORTGAGE SERVICES, INC."
7229,HEADWATERS FINANCIAL CORP.
7230,SCOUTLOGIC INC.
7231,"BUTTON FINANCE, INC."
7232,JGB MANAGEMENT INC.
7233,"PREMIER LENDING, INC."
7234,AFFORDABLE FINANCIAL SOLUTIONS
7235,"A-1 FAST CASH OF TUCKER, INC"
7236,"GEORGIA ASSESSMENT RECOVERY, LLC"
7237,ACS FINANCIAL LLC
7238,"DEBTWAVE CREDIT COUNSELING, INC."
7239,"BREWER'S QUALITY HOMES, INC."
7240,HK RECOVERY GROUP INC.
7241,"AMERICA TRUST FUNDING-MORTGAGE, BANKERS LLC"
7242,LAW OFFICES OF STEPHEN A. BROWN
7243,"ALTERNATIVE FINANCE COMPANY, LLC"
7244,GOODWILL FINANCE LLC
7245,HOME BASE MORTGAGE GROUP
7246,NATIONAL INTEGRITY LLC
7247,"SPRUNGER LAW OFFICE, LLC"
7248,"ACTION ONE MORTGAGE BANKER, LLC"
7249,"FUTURA TITLE & ESCROW, LLC"
7250,"ADAM I. SKOLNIK, P.A. D/B/A LAW OFFICE OF ADAM I. SKOLNIK, P.A."
7251,"1ST IBERIA CREDIT, INC."
7252,FIRST FINANCIAL OF TENNESSEE HOME LOANS LLC
7253,"HYPUR, INC"
7254,"DOMINION RESIDENTIAL MORTGAGE, LLC, FAIRFAX, VA BRANCH"
7255,"MOHR INVESTIGATIVE SERVICES, INC."
7256,AMRES CORPORATION
7257,"KEITH A. RINGELSPAUGH, P.A."
7258,"UNIFIED MORTGAGE SERVICE, INC."
7259,"VANDERPOOL, FROSTICK & NISHANIAN, P.C."
7260,"WORLD CREDIT INVESTORS, LLC"
7261,"INFINITY CAPITAL GROUP, LLC (CO)"
7262,"MAGNUS TITLE AGENCY, LLC"
7263,EVERGREEN ANCHOR CAPITAL LLC
7264,BAY TO BAY LENDING LLC
7265,"STARK & STARK, P.C."
7266,"ATLANTIS FINANCIAL GROUP, INC"
7267,STARBOARD FINANCIAL MANAGEMENT
7268,REDIGER INVESTMENT CORPORATION
7269,"SEASHINE FINANCIAL, LLC"
7270,"FRANK, FRANK, GOLDSTEIN & NAGER, P.C."
7271,OPENROAD FINANCIAL SERVICES INC
7272,"SERVICE INVESTMENT COMPANY, INC."
7273,"RICHARD J. MURPHEY, ATTORNEY AT LAW"
7274,RECOVERY REMEDIES CORPORATION
7275,FIRSTSOURCE GROUP USA INC
7276,MORTGAGE EQUITY PARTNERS LLC
7277,"CONSTRUCTION CREDIT AND FINANCE GROUP, LLC"
7278,FIDELITY HOME GROUP CORP.
7279,LAW OFFICES OF LAWRENCE P. ZAMZOK
7280,"TRIDENT HOME LOANS, LLC"
7281,"AMERICAN MORTGAGE AND INVESTMENT SERVICES, INC."
7282,FLEET MORTGAGE CORP
7283,LAW OFFICES OF PHILIP H. MONAGAN
7284,"WHEELER LAW FIRM, PLLC"
7285,FINANCIAL SERVICES OF AMERICA
7286,"J. J. WALKER & ASSOCIATES, LLC"
7287,ALASKA HOUSING FINANCE CORPORATION
7288,"CLAIMS RECOVERY SYSTEMS, INC."
7289,"DIGITAL MORTGAGE, LLC"
7290,CREDIT MY RENT INC
7291,BEACON RECOVERY GROUP LLC
7292,QUANTUM LEAP MORTGAGE CORPORATION
7293,"POLI MORTGAGE GROUP, INC."
7294,CLARKSVILLE MORTGAGE CORPORATION
7295,NORTH MAIN MOTORS INC.
7296,"ROCKY MOUNTAIN SERVICE BUREAU, INC"
7297,EL PAISANO MOTORS INC.
7298,VELA US HOLDCO. INC.
7299,"GRANT LAW, LLC"
7300,BLUE BAY CAPITAL
7301,"MORTGAGES UNLIMITED, INC."
7302,"JOHNSON MORTGAGE COMPANY, LLC"
7303,"GEORGIA MEDICAL COLLECTION SERVICES, INC."
7304,"ASSOCIATED MANAGEMENT SERVICES, INC.."
7305,"UNCHAINED CAPITAL, INC."
7306,"EMERGE FINANCIAL SERVICES, INC."
7307,"MANHATTAN FINANCIAL GROUP, INC."
7308,"ADVANCED COLLECTION SERVICES, LTD"
7309,"AMERICAN FINANCIAL LENDING, INC."
7310,"CHENEY FINANCIAL SERVICES, INC."
7311,DRESSMAN BENZINGER LAVELLE PSC
7312,CREDIFLASH LLC
7313,"SMART MONEY CAPITAL, LLC"
7314,"CAPTURE FINANCIAL, LLC"
